ClaimID,PolicyID,ClaimDate,ClaimType,ReportedDamage,NumParties,Description,ClaimComplexityLabel,FraudLabel
CLM-001280,POL-009693,2024/9/21 21:32,Major Collision,3371.421944,2,"This major collision involved two vehicles and resulted in one or more injuries, adding to the urgency of the situation. The total damage is estimated at $3,371.42.",Complex,0
CLM-001282,POL-009723,2024/2/17 1:51,Fender-Bender,6498.317735,1,"This claim involves a fender-bender resulting in damage amounting to $6,498.32, with only one vehicle affected. Fortunately, no injuries were reported in this incident.",Simple,0
CLM-001284,POL-009729,2024/2/18 7:29,Fender-Bender,3467.726983,1,"The accident was a minor fender-bender involving one vehicle, resulting in damage estimated at $3,467.73. Fortunately, no injuries were reported in this incident.",Simple,0
CLM-001289,POL-009760,2023/11/14 1:21,Fender-Bender,4253.480894,2,"This fender-bender involved two vehicles and resulted in damages totaling $4,253.48. Fortunately, there were no injuries reported in the incident.",Simple,0
CLM-001290,POL-009763,2023/4/27 10:45,Fender-Bender,3391.772922,1,"In a minor fender-bender, my vehicle sustained damages amounting to $3,391.77. Fortunately, there were no injuries reported as a result of the accident.",Simple,0
CLM-001291,POL-009774,2024/2/10 5:52,Fender-Bender,2762.849293,2,"A fender-bender involving two vehicles led to injuries, resulting in damage costs totaling $2,762.85. The incident underscores the importance of safe driving, especially during busy hours.",Moderate,0
CLM-001292,POL-009778,2023/4/16 5:04,Fender-Bender,7046.609954,2,"This claim involves a fender-bender with two vehicles, resulting in damages totaling $7,046.61. Fortunately, there were no injuries reported in the accident.",Simple,0
CLM-001295,POL-009801,2023/7/14 1:54,Fender-Bender,7038.803501,1,"This claim pertains to a fender-bender incident involving a single vehicle, resulting in damage amounting to $7,038.80. Fortunately, no injuries were reported in this accident.",Simple,0
CLM-001296,POL-009837,2023/9/10 16:58,Theft/Comprehensive,2794.361141,1,"This claim involves a theft incident affecting a single vehicle, resulting in damages amounting to $2,794.36. Thankfully, there were no injuries reported during the event.",Simple,0
CLM-001297,POL-009842,2023/7/18 20:31,Fender-Bender,3714.725148,2,"A minor fender-bender involving two vehicles resulted in damages amounting to $3,714.73. Fortunately, there were no injuries reported in this accident.",Simple,0
CLM-001298,POL-009847,2024/4/22 16:07,Major Collision,7682.71758,1,"The accident involved a single vehicle and resulted in significant damage amounting to $7,682.72; fortunately, there were no injuries reported. The driver is grateful to have escaped unscathed despite the extent of the collision.",Simple,1
CLM-001299,POL-009850,2024/8/8 17:53,Theft/Comprehensive,729.2241221,5,"This theft incident involved five vehicles, resulting in a total damage of $729.22. Fortunately, there were no injuries reported during the event.",Moderate,0
CLM-001300,POL-009850,2024/3/30 17:53,Theft/Comprehensive,1272.665733,1,"A theft incident involving a single vehicle resulted in damages amounting to $1,272.67. Fortunately, there were no injuries reported.",Simple,0
CLM-001304,POL-009885,2023/5/23 21:01,Theft/Comprehensive,1682.058622,1,"This claim involves a theft incident with damages amounting to $1,682.06 for a single vehicle. Thankfully, there were no injuries reported during this event.",Simple,0
CLM-001309,POL-009909,2024/2/7 8:13,Fender-Bender,9907.851804,2,"In a recent fender-bender involving two vehicles, the collision resulted in injuries, with damages totaling $9,907.85. The impact of the accident raised concerns over the wellbeing of those involved.",Complex,0
CLM-001310,POL-009940,2024/8/14 7:30,Theft/Comprehensive,2193.677909,2,"This claim involves a theft, with damages totaling $2,193.68 affecting two vehicles. Fortunately, no injuries were reported during the incident.",Simple,0
CLM-001311,POL-009941,2023/9/27 6:58,Fender-Bender,6647.298961,2,"This is a fender-bender involving two vehicles, resulting in damage totaling $6,647.30. Fortunately, there were no injuries reported in the accident.",Simple,1
CLM-001312,POL-009958,2023/9/27 17:40,Theft/Comprehensive,1836.002178,1,"This claim involves a theft of a single vehicle, resulting in damages estimated at $1,836. Fortunately, no injuries were reported in the incident.",Simple,0
CLM-001313,POL-009958,2024/2/2 17:40,Fender-Bender,8977.209851,2,"This fender-bender involved two vehicles, resulting in damage totaling $8,977.21. Thankfully, there were no injuries reported in the accident.",Simple,0
CLM-001315,POL-009995,2024/4/8 15:07,Theft/Comprehensive,2946.742166,1,"This claim pertains to a comprehensive theft incident involving one vehicle, resulting in a reported damage value of $2,946.74. Thankfully, there were no injuries associated with this event.",Simple,0
